Timestamp (ISO),CH0,CH1,CH2,CH3,CH4,CH5
2026-01-27 19:32:02.518-0800,3741,1728,1833,1968,1844,4095
2026-01-27 19:32:02.534-0800,2871,1728,1833,1969,1843,4095
2026-01-27 19:32:02.550-0800,3709,1727,1833,1967,1845,4095
2026-01-27 19:32:02.566-0800,3314,1727,1833,1966,1843,4095
2026-01-27 19:32:02.566-0800,2871,1728,1833,1970,1843,4095
2026-01-27 19:32:02.581-0800,3307,1727,1833,1968,1844,4095
2026-01-27 19:32:02.597-0800,3314,1727,1833,1967,1844,4095
2026-01-27 19:32:02.612-0800,2903,1727,1833,1968,1841,4095
2026-01-27 19:32:02.623-0800,3292,1727,1833,1963,1841,4095
2026-01-27 19:32:02.629-0800,2872,1729,1832,1968,1845,4095
2026-01-27 19:32:02.644-0800,3645,1727,1832,1967,1844,4095
2026-01-27 19:32:02.659-0800,3271,1728,1833,1967,1843,4095
2026-01-27 19:32:02.659-0800,2872,1730,1833,1969,1844,4095
2026-01-27 19:32:02.675-0800,3753,1728,1832,1971,1843,4095
2026-01-27 19:32:02.693-0800,2870,1727,1833,1968,1844,4095
2026-01-27 19:32:02.709-0800,3313,1727,1833,1967,1844,4095
2026-01-27 19:32:02.709-0800,3305,1728,1833,1964,1843,4095
2026-01-27 19:32:02.724-0800,2870,1725,1834,1968,1845,4095
2026-01-27 19:32:02.740-0800,3725,1728,1831,1967,1845,4095
2026-01-27 19:32:02.756-0800,3325,1728,1833,1968,1843,4095
2026-01-27 19:32:02.761-0800,2869,1727,1833,1968,1844,4095
2026-01-27 19:32:02.772-0800,3733,1727,1833,1969,1843,4095
2026-01-27 19:32:02.788-0800,2869,1727,1832,1969,1844,4095
2026-01-27 19:32:02.804-0800,3684,1728,1833,1967,1845,4095
2026-01-27 19:32:02.804-0800,3322,1728,1833,1967,1845,4095
2026-01-27 19:32:02.821-0800,2871,1727,1833,1967,1845,4095
2026-01-27 19:32:02.837-0800,3307,1728,1834,1968,1843,4095
2026-01-27 19:32:02.852-0800,3316,1727,1833,1968,1844,4095
2026-01-27 19:32:02.852-0800,2887,1727,1832,1968,1843,4095
2026-01-27 19:32:02.868-0800,3313,1727,1834,1969,1843,4095
2026-01-27 19:32:02.885-0800,2871,1727,1834,1969,1846,4095
2026-01-27 19:32:02.899-0800,3641,1727,1833,1968,1846,4095
2026-01-27 19:32:02.899-0800,3310,1728,1832,1968,1845,4095
2026-01-27 19:32:02.915-0800,2869,1728,1832,1968,1845,4095
2026-01-27 19:32:02.930-0800,3741,1727,1833,1969,1845,4095
2026-01-27 19:32:02.946-0800,2870,1728,1833,1968,1846,4095
2026-01-27 19:32:02.946-0800,3323,1727,1833,1969,1848,4095
2026-01-27 19:32:02.962-0800,3312,1731,1832,1968,1847,4095
2026-01-27 19:32:02.977-0800,2870,1727,1833,1969,1850,4095
2026-01-27 19:32:02.997-0800,3741,1728,1833,1967,1851,4095
2026-01-27 19:32:02.997-0800,3307,1729,1832,1968,1856,4095
2026-01-27 19:32:03.009-0800,2872,1727,1832,1968,1860,4095
2026-01-27 19:32:03.025-0800,3741,1728,1833,1968,1864,4095
2026-01-27 19:32:03.043-0800,2870,1729,1832,1969,1867,4095
2026-01-27 19:32:03.043-0800,3708,1727,1833,1968,1872,4095
2026-01-27 19:32:03.057-0800,3316,1728,1832,1967,1880,4095
2026-01-27 19:32:03.078-0800,2869,1727,1833,1967,1887,4095
2026-01-27 19:32:03.093-0800,3298,1728,1833,1968,1893,4095
2026-01-27 19:32:03.093-0800,3322,1727,1833,1967,1902,4095
2026-01-27 19:32:03.109-0800,2902,1728,1833,1968,1916,4095
2026-01-27 19:32:03.125-0800,3348,1728,1833,1968,1942,4095
2026-01-27 19:32:03.141-0800,2872,1728,1832,1968,1975,4095
2026-01-27 19:32:03.141-0800,3589,1725,1833,1967,2015,4095
2026-01-27 19:32:03.157-0800,3299,1730,1832,1968,2050,4095
2026-01-27 19:32:03.172-0800,2872,1727,1833,1968,2075,4095
2026-01-27 19:32:03.189-0800,3747,1728,1833,1969,2094,4095
2026-01-27 19:32:03.190-0800,2870,1728,1834,1967,2112,4095
2026-01-27 19:32:03.204-0800,3323,1727,1833,1968,2134,4095
2026-01-27 19:32:03.219-0800,3344,1728,1834,1968,2159,4095
2026-01-27 19:32:03.235-0800,2870,1728,1833,1968,2185,4095
2026-01-27 19:32:03.235-0800,3712,1727,1832,1968,2208,4095
2026-01-27 19:32:03.253-0800,3315,1727,1832,1968,2232,4095
