timestamp,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,button,toggle
5087775505230800,0.045722,-0.006605,-0.003007,0.999106,0.028021,-0.031196,0.005399,False,False
5087775522903900,0.047253,-0.006723,-0.003198,0.999104,0.028747,-0.030452,0.006053,False,False
5087775540591600,0.048752,-0.006843,-0.003460,0.999100,0.029442,-0.029833,0.006479,False,False
5087775559025000,0.050228,-0.006907,-0.003745,0.999102,0.030015,-0.029135,0.006789,False,False
5087775576256200,0.051649,-0.006879,-0.004047,0.999103,0.030417,-0.028581,0.007176,False,False
5087775593227400,0.053071,-0.006693,-0.003935,0.999108,0.031415,-0.027841,0.004698,False,False
5087775610879600,0.054506,-0.006445,-0.004098,0.999112,0.031417,-0.027528,0.005573,False,False
5087775628054800,0.055830,-0.006138,-0.004410,0.999115,0.031267,-0.027360,0.006513,False,False
5087775645334100,0.057093,-0.005766,-0.004773,0.999122,0.030975,-0.027203,0.007526,False,False
5087775663028600,0.058349,-0.005355,-0.005176,0.999133,0.030628,-0.026897,0.008452,False,False
5087775681002200,0.061708,-0.004671,-0.005644,0.999195,0.029840,-0.025612,0.007881,False,False
5087775698863400,0.063436,-0.004291,-0.005905,0.999225,0.029340,-0.024764,0.008681,False,False
5087775716992600,0.064899,-0.003838,-0.006309,0.999258,0.028750,-0.023851,0.009387,False,False
5087775735098400,0.066320,-0.003375,-0.006799,0.999293,0.028142,-0.022860,0.009969,False,False
5087775753836200,0.067808,-0.002958,-0.007398,0.999325,0.027652,-0.021880,0.010342,False,False
5087775770277500,0.069411,-0.002599,-0.008104,0.999355,0.027369,-0.020745,0.010464,False,False
5087775788399000,0.073396,-0.002914,-0.008544,0.999419,0.027079,-0.018346,0.009578,False,False
5087775806523600,0.076026,-0.002839,-0.009208,0.999440,0.026981,-0.017024,0.010100,False,False
5087775823926400,0.077901,-0.002571,-0.009984,0.999451,0.026942,-0.015982,0.010755,False,False
5087775841674600,0.079630,-0.002270,-0.010806,0.999468,0.027033,-0.014367,0.011266,False,False
5087775859693900,0.081351,-0.002008,-0.011665,0.999481,0.027310,-0.012497,0.011617,False,False
5087775877507800,0.082995,-0.001809,-0.012538,0.999484,0.027738,-0.010855,0.012044,False,False
5087775895324200,0.089384,-0.002466,-0.013272,0.999492,0.027809,-0.007955,0.013413,False,False
5087775912358400,0.092956,-0.002742,-0.014050,0.999465,0.028508,-0.006553,0.014652,False,False
5087775930731400,0.095100,-0.002866,-0.014855,0.999436,0.029281,-0.005431,0.015528,False,False
5087775948084300,0.098271,-0.003184,-0.016554,0.999378,0.030920,-0.004312,0.016401,False,False
5087775965652600,0.099677,-0.003394,-0.017417,0.999355,0.031706,-0.003933,0.016404,False,False
5087775983132000,0.105430,-0.003801,-0.018079,0.999332,0.031689,-0.002777,0.017981,False,False
5087776000992900,0.108502,-0.004075,-0.018884,0.999305,0.032425,-0.002840,0.018152,False,False
5087776017708300,0.110191,-0.004250,-0.019722,0.999287,0.033100,-0.003101,0.017906,False,False
5087776035744100,0.111317,-0.004349,-0.020520,0.999273,0.033657,-0.003380,0.017602,False,False
5087776053807500,0.112175,-0.004401,-0.021270,0.999261,0.034105,-0.003503,0.017348,False,False
5087776070838000,0.112869,-0.004431,-0.022012,0.999254,0.034463,-0.003646,0.017028,False,False
5087776088855600,0.117977,-0.004584,-0.022900,0.999256,0.033735,-0.003055,0.018456,False,False
5087776106474600,0.120321,-0.004674,-0.023697,0.999250,0.033982,-0.003530,0.018220,False,False
5087776123442100,0.121312,-0.004708,-0.024377,0.999253,0.034159,-0.004035,0.017589,False,False
5087776141653700,0.121774,-0.004694,-0.024979,0.999262,0.034240,-0.004568,0.016814,False,False
5087776160277100,0.121958,-0.004646,-0.025519,0.999272,0.034241,-0.005202,0.015971,False,False
5087776177919800,0.121957,-0.004586,-0.025969,0.999285,0.034159,-0.005878,0.015123,False,False
5087776195178900,0.126882,-0.004824,-0.026495,0.999305,0.033075,-0.005390,0.016345,False,False
5087776212970900,0.128778,-0.004909,-0.026837,0.999316,0.032801,-0.005723,0.016077,False,False
5087776230319600,0.129256,-0.004933,-0.027056,0.999332,0.032468,-0.006246,0.015535,False,False
5087776250584200,0.128924,-0.004918,-0.027251,0.999368,0.031648,-0.007791,0.014162,False,False
5087776265994300,0.128495,-0.004888,-0.027205,0.999385,0.031182,-0.008625,0.013534,False,False
5087776283847200,0.133089,-0.004785,-0.028174,0.999408,0.029934,-0.008716,0.014549,False,False
5087776301396900,0.134630,-0.004750,-0.028467,0.999416,0.029532,-0.009329,0.014426,False,False
5087776318501600,0.134797,-0.004748,-0.028431,0.999425,0.029144,-0.010040,0.014121,False,False
5087776336201000,0.134511,-0.004780,-0.028267,0.999430,0.028822,-0.010811,0.013854,False,False
5087776352928400,0.134103,-0.004846,-0.028042,0.999432,0.028609,-0.011469,0.013645,False,False
5087776370852500,0.133719,-0.004940,-0.027792,0.999433,0.028512,-0.011805,0.013448,False,False
5087776389348100,0.137564,-0.005367,-0.028107,0.999443,0.027593,-0.011569,0.014784,False,False
5087776406825900,0.138986,-0.005616,-0.028123,0.999438,0.027647,-0.011561,0.015047,False,False
5087776423745900,0.139395,-0.005771,-0.027990,0.999435,0.027736,-0.011468,0.015100,False,False
5087776441708900,0.139526,-0.005880,-0.027816,0.999435,0.027812,-0.011303,0.015082,False,False
5087776461512600,0.139589,-0.005952,-0.027643,0.999439,0.027803,-0.011096,0.015017,False,False
5087776478978800,0.139622,-0.005986,-0.027488,0.999444,0.027641,-0.011098,0.014978,False,False
5087776497607200,0.143248,-0.006118,-0.028232,0.999518,0.026098,-0.011142,0.012625,False,False
5087776514468800,0.143705,-0.006094,-0.028250,0.999530,0.025644,-0.011271,0.012416,False,False
5087776532714300,0.144005,-0.006091,-0.028222,0.999539,0.025250,-0.011373,0.012404,False,False
5087776551205700,0.144333,-0.006132,-0.028182,0.999549,0.025025,-0.011100,0.012315,False,False
5087776568551700,0.144669,-0.006230,-0.028150,0.999552,0.025059,-0.010985,0.012168,False,False
5087776585779600,0.146383,-0.006314,-0.028571,0.999563,0.024791,-0.010817,0.011879,False,False
5087776603524700,0.147392,-0.006535,-0.028727,0.999557,0.025459,-0.010404,0.011399,False,False
5087776620815900,0.148153,-0.006891,-0.028743,0.999539,0.026477,-0.009725,0.011218,False,False
5087776638618300,0.148843,-0.007377,-0.028695,0.999507,0.027907,-0.008929,0.011243,False,False
5087776658478600,0.149491,-0.007977,-0.028620,0.999459,0.029740,-0.008068,0.011484,False,False
5087776676086700,0.150076,-0.008673,-0.028536,0.999391,0.031903,-0.007460,0.012006,False,False
5087776695977400,0.150676,-0.008957,-0.028635,0.999323,0.033819,-0.006880,0.012752,False,False
5087776712400400,0.151207,-0.009652,-0.028588,0.999226,0.036502,-0.006224,0.013237,False,False
5087776729297900,0.151655,-0.010527,-0.028492,0.999109,0.039367,-0.005874,0.014017,False,False
5087776746584700,0.152029,-0.011511,-0.028390,0.998970,0.042409,-0.005971,0.014967,False,False
5087776763388200,0.152418,-0.012577,-0.028290,0.998816,0.045600,-0.006078,0.015826,False,False
5087776780448900,0.152888,-0.013716,-0.028176,0.998651,0.048903,-0.005835,0.016446,False,False
5087776797321800,0.154582,-0.014897,-0.028209,0.998497,0.051895,-0.005306,0.016817,False,False
5087776814330400,0.156308,-0.017238,-0.028002,0.998150,0.058248,-0.004394,0.016835,False,False
5087776832199400,0.157026,-0.018391,-0.027885,0.997977,0.061219,-0.003962,0.016686,False,False
5087776850257300,0.157026,-0.018391,-0.027885,0.997977,0.061219,-0.003962,0.016686,False,False
5087776867537500,0.158519,-0.020775,-0.027582,0.997608,0.067167,-0.002348,0.016149,False,False
5087776885118400,0.159783,-0.022014,-0.027409,0.997409,0.070143,-0.001235,0.015947,False,False
5087776902945000,0.160687,-0.023310,-0.027162,0.997176,0.073444,-0.000300,0.015692,False,False
5087776920222100,0.161423,-0.024686,-0.026883,0.996914,0.076941,0.000540,0.015548,False,False
5087776937882000,0.162032,-0.026156,-0.026590,0.996620,0.080649,0.001002,0.015592,False,False
5087776955462300,0.162574,-0.027734,-0.026284,0.996284,0.084642,0.001393,0.015847,False,False
5087776973594000,0.163076,-0.029429,-0.025958,0.995900,0.088959,0.001878,0.016320,False,False
5087776989936900,0.163536,-0.030984,-0.025679,0.995467,0.093549,0.002494,0.016968,False,False
5087777008201800,0.163937,-0.032783,-0.025386,0.994980,0.098470,0.002728,0.017628,False,False
5087777024802600,0.164285,-0.034707,-0.025109,0.994451,0.103559,0.002778,0.018314,False,False
5087777042186700,0.164599,-0.036698,-0.024845,0.993886,0.108753,0.002699,0.018868,False,False
5087777059668000,0.164890,-0.038731,-0.024575,0.993290,0.114011,0.002624,0.019201,False,False
5087777077272400,0.165129,-0.040802,-0.024288,0.992666,0.119301,0.002363,0.019368,False,False
5087777094107900,0.164837,-0.042911,-0.024752,0.992025,0.124545,0.002111,0.019246,False,False
5087777111048100,0.164788,-0.044994,-0.024711,0.991356,0.129809,0.001481,0.019017,False,False
5087777128369200,0.164741,-0.047062,-0.024495,0.990672,0.134986,0.000525,0.018659,False,False
5087777145771300,0.164667,-0.049141,-0.024199,0.989964,0.140149,-0.000529,0.018167,False,False
5087777162498200,0.164569,-0.051236,-0.023860,0.989223,0.145351,-0.001486,0.017589,False,False
5087777179710200,0.164416,-0.053368,-0.023504,0.988427,0.150718,-0.002615,0.017015,False,False
5087777198386700,0.164099,-0.057863,-0.022787,0.986575,0.162473,-0.004646,0.015859,False,False
5087777217993700,0.164138,-0.059984,-0.021616,0.985484,0.169013,-0.004914,0.015202,False,False
5087777234691000,0.164048,-0.062356,-0.021008,0.984298,0.175812,-0.005582,0.014732,False,False
5087777251804500,0.163891,-0.064822,-0.020617,0.983032,0.182753,-0.006313,0.014447,False,False
5087777269967300,0.163691,-0.067321,-0.020334,0.981707,0.189727,-0.007076,0.014342,False,False
5087777287768400,0.163415,-0.069817,-0.020120,0.980339,0.196628,-0.008082,0.014415,False,False
5087777305853100,0.163047,-0.072289,-0.019953,0.978934,0.203428,-0.009600,0.014615,False,False
5087777323917300,0.163929,-0.073648,-0.020353,0.977525,0.209937,-0.011176,0.015669,False,False
5087777341044700,0.163982,-0.075681,-0.020430,0.976069,0.216474,-0.012560,0.016465,False,False
5087777360966400,0.163713,-0.077964,-0.020404,0.974557,0.223038,-0.013981,0.017219,False,False
5087777379072700,0.163340,-0.080309,-0.020376,0.973006,0.229567,-0.015279,0.018025,False,False
5087777397564000,0.162900,-0.082666,-0.020367,0.971417,0.236034,-0.016694,0.018925,False,False
5087777415161000,0.161485,-0.087479,-0.019949,0.968127,0.248808,-0.019616,0.020948,False,False
5087777432342000,0.160820,-0.089839,-0.019857,0.966419,0.255165,-0.021107,0.021890,False,False
5087777451500700,0.160216,-0.092158,-0.019884,0.964675,0.261469,-0.022758,0.022763,False,False
5087777468446800,0.159669,-0.094438,-0.019956,0.962903,0.267728,-0.024189,0.023543,False,False
5087777486893900,0.159168,-0.096678,-0.020058,0.961112,0.273914,-0.025459,0.024228,False,False
5087777504056200,0.158687,-0.098885,-0.020192,0.959332,0.279874,-0.027070,0.024905,False,False
5087777522164600,0.158855,-0.101638,-0.020804,0.957449,0.286081,-0.028343,0.025398,False,False
5087777539861400,0.158648,-0.103978,-0.021163,0.955585,0.292114,-0.029499,0.025631,False,False
5087777556562400,0.158391,-0.106178,-0.021478,0.953715,0.298080,-0.030383,0.025541,False,False
5087777574140000,0.158193,-0.108307,-0.021816,0.951850,0.303966,-0.030897,0.025135,False,False
5087777592000100,0.158051,-0.110380,-0.022187,0.949991,0.309760,-0.031091,0.024490,False,False
5087777608930700,0.159376,-0.112360,-0.023288,0.948154,0.315357,-0.031371,0.023869,False,False
5087777625924700,0.159779,-0.114238,-0.023928,0.946391,0.320683,-0.031201,0.023070,False,False
5087777643778300,0.159882,-0.116056,-0.024429,0.944708,0.325675,-0.031022,0.022355,False,False
5087777661403000,0.159928,-0.117824,-0.024891,0.943113,0.330342,-0.030705,0.021669,False,False
5087777679480200,0.160000,-0.119514,-0.025348,0.941631,0.334647,-0.030041,0.020986,False,False
5087777696911600,0.160047,-0.121123,-0.025822,0.940241,0.338627,-0.029510,0.020212,False,False
5087777714672600,0.161145,-0.123343,-0.027447,0.937516,0.346217,-0.029022,0.018823,False,False
5087777732467400,0.161388,-0.124829,-0.028099,0.936138,0.350018,-0.028586,0.017765,False,False
5087777750001600,0.161741,-0.126335,-0.028721,0.934795,0.353760,-0.026877,0.017009,False,False
5087777767861500,0.161741,-0.126335,-0.028721,0.934795,0.353760,-0.026877,0.017009,False,False
5087777785097100,0.161967,-0.129374,-0.030094,0.932020,0.361111,-0.026191,0.015842,False,False
5087777803035600,0.164665,-0.130041,-0.031568,0.930707,0.364508,-0.025939,0.015639,False,False
5087777820145400,0.165622,-0.131210,-0.032543,0.929462,0.367710,-0.025524,0.015426,False,False
5087777837626200,0.165883,-0.132496,-0.033376,0.928266,0.370685,-0.026162,0.015161,False,False
5087777855017100,0.166017,-0.133775,-0.034147,0.927178,0.373382,-0.026579,0.014861,False,False
5087777872560800,0.166241,-0.134996,-0.034869,0.926241,0.375742,-0.026203,0.014474,False,False
5087777889654500,0.166458,-0.136161,-0.035551,0.925456,0.377701,-0.026058,0.013945,False,False
5087777907230900,0.166710,-0.137322,-0.036207,0.924737,0.379489,-0.025894,0.013394,False,False
5087777925566100,0.167090,-0.137607,-0.037407,0.923988,0.381385,-0.024995,0.012879,False,False
5087777943585100,0.167546,-0.138575,-0.038272,0.923179,0.383439,-0.023792,0.012155,False,False
5087777960324000,0.168001,-0.139764,-0.039051,0.922361,0.385481,-0.022816,0.011595,False,False
5087777978581600,0.168445,-0.141053,-0.039819,0.921532,0.387520,-0.021999,0.011080,False,False
5087777996067300,0.168936,-0.142406,-0.040592,0.920715,0.389527,-0.021053,0.010425,False,False
5087778013865500,0.169552,-0.143708,-0.041392,0.920105,0.391070,-0.019535,0.009403,False,False
5087778031866600,0.170614,-0.142558,-0.042225,0.919974,0.391507,-0.017646,0.007670,False,False
5087778049184300,0.171686,-0.144082,-0.044081,0.919297,0.393182,-0.017164,0.002585,False,False
5087778067199600,0.172443,-0.145557,-0.045186,0.918200,0.395845,-0.014658,0.000251,False,False
5087778085315600,0.173381,-0.147290,-0.046401,0.916599,0.399659,-0.010760,-0.001537,False,False
5087778102150200,0.172820,-0.147454,-0.047648,0.914603,0.404250,-0.008514,-0.003170,False,False
5087778120345500,0.173088,-0.148964,-0.049085,0.912358,0.409322,-0.006369,-0.004196,False,False
5087778138110900,0.173598,-0.150973,-0.050637,0.909898,0.414784,-0.004201,-0.004747,False,False
5087778155574300,0.173854,-0.153057,-0.052250,0.907447,0.420113,-0.004101,-0.005201,False,False
5087778173254900,0.173931,-0.155039,-0.053874,0.905155,0.425016,-0.005098,-0.005472,False,False
5087778190719200,0.174021,-0.156904,-0.055434,0.903124,0.429300,-0.006047,-0.005575,False,False
5087778208928800,0.174502,-0.156998,-0.057308,0.901233,0.433237,-0.007246,-0.005771,False,False
5087778225679300,0.174535,-0.158174,-0.058895,0.899354,0.437080,-0.009400,-0.005841,False,False
5087778242738500,0.174515,-0.159699,-0.060353,0.897411,0.441018,-0.011090,-0.005784,False,False
5087778260183400,0.174532,-0.161344,-0.061737,0.895373,0.445109,-0.012299,-0.005767,False,False
5087778278189200,0.174569,-0.163015,-0.063081,0.893268,0.449281,-0.013495,-0.006021,False,False
5087778295122300,0.174728,-0.164683,-0.064415,0.891082,0.453576,-0.014135,-0.006522,False,False
5087778312075200,0.174747,-0.164852,-0.065586,0.888770,0.458081,-0.014053,-0.007265,False,False
5087778328843100,0.175078,-0.166077,-0.066879,0.886427,0.462592,-0.013744,-0.008124,False,False
5087778345852700,0.175588,-0.167669,-0.068205,0.884044,0.467138,-0.012861,-0.009069,False,False
5087778363238000,0.176656,-0.171154,-0.070829,0.879125,0.476329,-0.011056,-0.011311,False,False
5087778380072300,0.176656,-0.171154,-0.070829,0.879125,0.476329,-0.011056,-0.011311,False,False
5087778398222500,0.177128,-0.172953,-0.072185,0.876483,0.481147,-0.010628,-0.012706,False,False
5087778416002100,0.177015,-0.175051,-0.074249,0.870735,0.491444,-0.008336,-0.015301,False,False
5087778434233400,0.177071,-0.176338,-0.075341,0.867916,0.496373,-0.007699,-0.016636,False,False
5087778452078300,0.177413,-0.177917,-0.076508,0.865196,0.501073,-0.006619,-0.017822,False,False
5087778469159500,0.177762,-0.179539,-0.077654,0.862614,0.505471,-0.005797,-0.019049,False,False
5087778486043000,0.178030,-0.181118,-0.078760,0.860202,0.509517,-0.005498,-0.020354,False,False
5087778504354300,0.178367,-0.182118,-0.079554,0.857985,0.513190,-0.005045,-0.021752,False,False
5087778521676000,0.178610,-0.183372,-0.080482,0.855990,0.516453,-0.005086,-0.023066,False,False
5087778540064200,0.178854,-0.184668,-0.081442,0.854160,0.519412,-0.005157,-0.024388,False,False
5087778557058500,0.179162,-0.185951,-0.082429,0.852422,0.522204,-0.004918,-0.025601,False,False
5087778573814200,0.179457,-0.187212,-0.083449,0.850733,0.524893,-0.004948,-0.026781,False,False
5087778591807500,0.179809,-0.188441,-0.084486,0.849149,0.527403,-0.004796,-0.027735,False,False
5087778610146000,0.180248,-0.189636,-0.085554,0.847660,0.529766,-0.004215,-0.028319,False,False
5087778627286700,0.181592,-0.190543,-0.087327,0.846281,0.531944,-0.004157,-0.028750,False,False
5087778645322200,0.182339,-0.191632,-0.088717,0.844850,0.534215,-0.004127,-0.028731,False,False
5087778662042700,0.182933,-0.192802,-0.090019,0.843368,0.536572,-0.003999,-0.028365,False,False
5087778679299200,0.183509,-0.194040,-0.091345,0.841743,0.539151,-0.003774,-0.027754,False,False
5087778696004600,0.184147,-0.195335,-0.092710,0.839964,0.541963,-0.003081,-0.026951,False,False
5087778714385000,0.184801,-0.196650,-0.094086,0.838098,0.544894,-0.002225,-0.026043,False,False
5087778731891600,0.186514,-0.199091,-0.097115,0.834297,0.550783,-0.000196,-0.024228,False,False
5087778748439500,0.187315,-0.200458,-0.098584,0.832311,0.553821,0.001117,-0.023240,False,False
5087778766595000,0.188094,-0.201790,-0.100047,0.830340,0.556803,0.002315,-0.022385,False,False
5087778783717200,0.188861,-0.203064,-0.101497,0.828415,0.559686,0.003427,-0.021644,False,False
