timestamp,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,button,toggle
5081014083147100,0.000000,0.000000,0.000000,0.999815,-0.003836,-0.006586,-0.017666,False,False
5081014100475700,0.000000,0.000000,0.000000,0.999820,-0.003674,-0.006499,-0.017447,False,False
5081014117870900,0.000000,0.000000,0.000000,0.999830,-0.003348,-0.006238,-0.017039,False,False
5081014135836200,0.000000,0.000000,0.000000,0.999839,-0.003038,-0.006167,-0.016560,False,False
5081014153406800,0.000000,0.000000,0.000000,0.999844,-0.002875,-0.006290,-0.016228,False,False
5081014170103400,0.000000,0.000000,0.000000,0.999856,-0.002502,-0.006504,-0.015465,False,False
5081014188609300,0.000000,0.000000,0.000000,0.999867,-0.002011,-0.006717,-0.014737,False,False
5081014206480800,0.000000,0.000000,0.000000,0.999871,-0.001756,-0.006672,-0.014490,False,False
5081014224160400,0.000000,0.000000,0.000000,0.999878,-0.001299,-0.006437,-0.014208,False,False
5081014242208100,0.000000,0.000000,0.000000,0.999882,-0.000802,-0.006304,-0.013964,False,False
5081014259663100,0.000000,0.000000,0.000000,0.999882,-0.000802,-0.006304,-0.013964,False,False
5081014277157100,0.000000,0.000000,0.000000,0.999885,-0.000509,-0.006931,-0.013493,False,False
5081014294640800,0.000000,0.000000,0.000000,0.999886,-0.000504,-0.007098,-0.013302,False,False
5081014312578700,0.000000,0.000000,0.000000,0.999890,-0.000545,-0.007322,-0.012859,False,False
5081014330239000,0.000000,0.000000,0.000000,0.999895,-0.000588,-0.007426,-0.012423,False,False
5081014347710700,0.000000,0.000000,0.000000,0.999897,-0.000608,-0.007520,-0.012247,False,False
5081014365904100,0.000000,0.000000,0.000000,0.999856,0.008147,-0.006925,-0.013192,False,False
5081014383024400,0.000084,0.000060,0.000172,0.999851,0.008066,-0.007386,-0.013371,False,False
5081014400570400,0.000176,0.000023,0.000344,0.999844,0.007955,-0.007874,-0.013661,False,False
5081014418208600,0.000284,-0.000118,0.000519,0.999838,0.007783,-0.008255,-0.013969,False,False
5081014436176300,0.000382,-0.000369,0.000666,0.999829,0.008659,-0.007379,-0.014556,False,False
5081014453820600,0.000097,0.000060,0.000972,0.999826,0.008285,-0.007819,-0.014782,False,False
5081014471195900,0.000000,-0.000082,0.001225,0.999820,0.008114,-0.008120,-0.015134,False,False
5081014488559500,-0.000012,-0.000494,0.001456,0.999810,0.008037,-0.008269,-0.015718,False,False
5081014505274200,-0.000019,-0.001013,0.001675,0.999796,0.008003,-0.008537,-0.016481,False,False
5081014523289800,-0.000032,-0.001561,0.001867,0.999779,0.007926,-0.008850,-0.017319,False,False
5081014541037600,-0.000074,-0.002091,0.002018,0.999765,0.007734,-0.009240,-0.018045,False,False
5081014558179400,-0.000008,-0.001539,0.001617,0.999764,0.007351,-0.008864,-0.018407,False,False
5081014576007800,-0.000120,-0.001813,0.001426,0.999758,0.006321,-0.009357,-0.018873,False,False
5081014594055800,-0.000229,-0.002031,0.001373,0.999758,0.005800,-0.009404,-0.019052,False,False
5081014611950800,-0.000401,-0.002202,0.001304,0.999757,0.005231,-0.009544,-0.019190,False,False
5081014630006400,-0.000605,-0.002323,0.001216,0.999757,0.004647,-0.009601,-0.019280,False,False
5081014648130800,-0.000575,-0.002116,0.001043,0.999774,0.003050,-0.008819,-0.019100,False,False
5081014666155400,-0.000688,-0.002027,0.000877,0.999780,0.002438,-0.008523,-0.018992,False,False
5081014684197800,-0.000819,-0.001931,0.000699,0.999788,0.001834,-0.008084,-0.018841,False,False
5081014701653300,-0.000950,-0.001781,0.000493,0.999795,0.001235,-0.007671,-0.018701,False,False
5081014719731400,-0.001089,-0.001561,0.000259,0.999800,0.000611,-0.007432,-0.018546,False,False
5081014736625500,-0.000937,-0.000960,-0.000114,0.999807,-0.000485,-0.007065,-0.018321,False,False
5081014753899200,-0.000935,-0.000531,-0.000433,0.999813,-0.001050,-0.007062,-0.017976,False,False
5081014770704200,-0.000916,-0.000170,-0.000721,0.999820,-0.001517,-0.006943,-0.017574,False,False
5081014788842300,-0.000797,0.000172,-0.000989,0.999830,-0.001938,-0.006505,-0.017172,False,False
5081014806988800,-0.000580,0.000504,-0.001233,0.999840,-0.002345,-0.005870,-0.016753,False,False
5081014824383800,-0.000275,0.000850,-0.001454,0.999848,-0.002811,-0.005126,-0.016409,False,False
5081014841420200,0.000116,0.001237,-0.001651,0.999853,-0.003383,-0.004431,-0.016201,False,False
5081014859063800,0.000753,0.001797,-0.001602,0.999846,-0.005232,-0.003584,-0.016364,False,False
5081014877192000,0.001422,0.002384,-0.001675,0.999848,-0.006302,-0.002903,-0.015978,False,False
5081014894377300,0.002293,0.003052,-0.001716,0.999849,-0.007503,-0.001943,-0.015573,False,False
5081014912881500,0.003383,0.003786,-0.001719,0.999844,-0.008841,-0.000666,-0.015258,False,False
5081014929830100,0.004722,0.004793,-0.001952,0.999827,-0.010315,-0.000240,-0.015481,False,False
5081014947957100,0.006262,0.005623,-0.002012,0.999810,-0.011669,0.001584,-0.015550,False,False
5081014966090800,0.007956,0.006388,-0.002003,0.999785,-0.012995,0.003445,-0.015775,False,False
5081014982795300,0.009791,0.007089,-0.001945,0.999755,-0.014229,0.005233,-0.016142,False,False
5081014999878500,0.011799,0.007710,-0.001850,0.999714,-0.015334,0.007393,-0.016776,False,False
5081015017125600,0.013864,0.008228,-0.001726,0.999672,-0.016220,0.009283,-0.017510,False,False
5081015033986500,0.015617,0.008589,-0.001645,0.999636,-0.016157,0.009710,-0.019309,False,False
5081015051954400,0.017693,0.008856,-0.001522,0.999596,-0.016416,0.011523,-0.020156,False,False
5081015068682500,0.019873,0.009044,-0.001405,0.999561,-0.016382,0.013088,-0.020914,False,False
5081015086410400,0.022180,0.009150,-0.001315,0.999524,-0.016108,0.014895,-0.021700,False,False
5081015103182300,0.024589,0.009176,-0.001252,0.999488,-0.015599,0.016637,-0.022437,False,False
5081015121254500,0.027147,0.009160,-0.001243,0.999438,-0.014925,0.018896,-0.023306,False,False
5081015139305300,0.029648,0.009240,-0.001376,0.999404,-0.012965,0.020633,-0.024450,False,False
5081015156034100,0.032239,0.009237,-0.001528,0.999355,-0.012110,0.022774,-0.025004,False,False
5081015173009800,0.034879,0.009170,-0.001749,0.999300,-0.011141,0.025068,-0.025452,False,False
5081015190025300,0.037534,0.009054,-0.002037,0.999238,-0.010105,0.027316,-0.025974,False,False
5081015207507400,0.040245,0.008899,-0.002388,0.999158,-0.009038,0.029827,-0.026703,False,False
5081015225165100,0.046966,0.009182,-0.003825,0.998992,-0.006573,0.034605,-0.027835,False,False
5081015243319300,0.050210,0.009288,-0.004531,0.998873,-0.006024,0.037314,-0.028717,False,False
5081015260572900,0.053189,0.009315,-0.005182,0.998762,-0.005661,0.039658,-0.029504,False,False
5081015277960200,0.056136,0.009316,-0.005865,0.998639,-0.005378,0.042135,-0.030273,False,False
5081015295305300,0.059100,0.009303,-0.006577,0.998510,-0.005125,0.044637,-0.030967,False,False
5081015312273500,0.062103,0.009276,-0.007319,0.998365,-0.004880,0.047371,-0.031611,False,False
5081015329108800,0.065181,0.009225,-0.008192,0.998226,-0.005211,0.050089,-0.031759,False,False
5081015346090400,0.068261,0.009120,-0.009064,0.998042,-0.005037,0.053204,-0.032492,False,False
5081015363260200,0.071380,0.008996,-0.009974,0.997834,-0.004950,0.056463,-0.033403,False,False
5081015380511600,0.074514,0.008863,-0.010946,0.997601,-0.004937,0.059826,-0.034484,False,False
5081015398282800,0.077596,0.008728,-0.011957,0.997371,-0.004975,0.062934,-0.035572,False,False
5081015416215000,0.080645,0.008618,-0.012972,0.997131,-0.005069,0.066088,-0.036566,False,False
5081015433536600,0.083646,0.008579,-0.013934,0.996905,-0.005670,0.069106,-0.037046,False,False
5081015450388500,0.086641,0.008424,-0.014679,0.996678,-0.005848,0.072089,-0.037437,False,False
5081015468114800,0.089438,0.008401,-0.015517,0.996470,-0.006017,0.074861,-0.037501,False,False
5081015486202600,0.092123,0.008364,-0.016359,0.996267,-0.006000,0.077498,-0.037547,False,False
5081015504163400,0.094739,0.008268,-0.017181,0.996052,-0.005690,0.080065,-0.037911,False,False
5081015520930500,0.097314,0.008129,-0.017971,0.995819,-0.005086,0.082553,-0.038775,False,False
5081015538311700,0.099729,0.008163,-0.018903,0.995569,-0.004909,0.085013,-0.039900,False,False
5081015555779600,0.102120,0.008066,-0.019655,0.995316,-0.004003,0.087408,-0.041113,False,False
5081015572675100,0.104428,0.007919,-0.020281,0.995058,-0.003130,0.089849,-0.042151,False,False
5081015591014100,0.106607,0.007765,-0.020744,0.994825,-0.002359,0.092054,-0.042928,False,False
5081015609044500,0.110700,0.007462,-0.021097,0.994419,-0.001386,0.095718,-0.044360,False,False
5081015626952900,0.110700,0.007462,-0.021097,0.994419,-0.001386,0.095718,-0.044360,False,False
5081015645052400,0.114621,0.007583,-0.021595,0.994020,-0.001519,0.098836,-0.046410,False,False
5081015661811700,0.116588,0.007436,-0.021730,0.993818,-0.001571,0.100243,-0.047704,False,False
5081015679292100,0.118546,0.007252,-0.021874,0.993625,-0.001766,0.101501,-0.049023,False,False
5081015696209900,0.120464,0.007031,-0.022019,0.993460,-0.001991,0.102507,-0.050248,False,False
5081015713298000,0.122350,0.006743,-0.022178,0.993280,-0.002149,0.103682,-0.051385,False,False
5081015730056700,0.123642,0.006348,-0.022136,0.993143,-0.002364,0.104532,-0.052286,False,False
5081015747581000,0.125211,0.005902,-0.022265,0.992946,-0.002180,0.105760,-0.053551,False,False
5081015765039700,0.126785,0.005407,-0.022455,0.992758,-0.001835,0.106731,-0.055108,False,False
5081015782530100,0.128322,0.004881,-0.022685,0.992525,-0.001358,0.107887,-0.057038,False,False
5081015800749800,0.129740,0.004331,-0.022895,0.992295,-0.000709,0.108902,-0.059077,False,False
5081015818730200,0.130989,0.003802,-0.023086,0.992076,0.000017,0.109947,-0.060795,False,False
5081015835961200,0.131149,0.003259,-0.022963,0.991896,0.000615,0.110939,-0.061922,False,False
5081015853757700,0.131676,0.002892,-0.022958,0.991776,0.001313,0.111852,-0.062187,False,False
5081015871847600,0.132195,0.002655,-0.022940,0.991714,0.002061,0.112490,-0.062017,False,False
5081015888680900,0.132661,0.002524,-0.022917,0.991694,0.002841,0.112759,-0.061811,False,False
5081015906360700,0.133137,0.002480,-0.022926,0.991599,0.003560,0.113522,-0.061906,False,False
5081015923083300,0.133494,0.002535,-0.022954,0.991562,0.004153,0.113740,-0.062055,False,False
5081015940739900,0.132178,0.002716,-0.022629,0.991486,0.004372,0.114268,-0.062284,False,False
5081015957706200,0.131777,0.003262,-0.022693,0.991424,0.004228,0.114812,-0.062281,False,False
5081015975373800,0.131777,0.003262,-0.022693,0.991424,0.004228,0.114812,-0.062281,False,False
5081015992857600,0.131690,0.003858,-0.022912,0.991418,0.003799,0.114959,-0.062130,False,False
5081016011056200,0.131601,0.004085,-0.022989,0.991428,0.003760,0.114829,-0.062216,False,False
5081016028188500,0.131601,0.004085,-0.022989,0.991428,0.003760,0.114829,-0.062216,False,False
5081016046422400,0.128639,0.004214,-0.022338,0.991462,0.003726,0.114227,-0.062786,False,False
5081016064248300,0.128303,0.004363,-0.022307,0.991468,0.003730,0.113964,-0.063160,False,False
5081016082164100,0.128206,0.004505,-0.022344,0.991419,0.003745,0.114108,-0.063670,False,False
5081016099211700,0.128202,0.004641,-0.022426,0.991364,0.003746,0.114268,-0.064233,False,False
5081016116885600,0.128214,0.004744,-0.022518,0.991323,0.003810,0.114241,-0.064913,False,False
5081016134327500,0.127266,0.004623,-0.022296,0.991296,0.003940,0.113873,-0.065948,False,False
5081016151053100,0.126924,0.004565,-0.022223,0.991286,0.004323,0.113192,-0.067242,False,False
5081016169375000,0.126678,0.004501,-0.022146,0.991308,0.004952,0.112084,-0.068717,False,False
5081016186152200,0.126409,0.004403,-0.022037,0.991348,0.005779,0.110830,-0.070092,False,False
5081016203716000,0.126120,0.004257,-0.021907,0.991375,0.006691,0.109889,-0.071095,False,False
5081016220617400,0.125766,0.004099,-0.021772,0.991449,0.007460,0.108858,-0.071580,False,False
5081016238212100,0.124786,0.004190,-0.021993,0.991466,0.008094,0.108417,-0.071946,False,False
5081016254958400,0.124188,0.004124,-0.021999,0.991534,0.008450,0.107565,-0.072245,False,False
5081016271777000,0.123731,0.004020,-0.021941,0.991566,0.008702,0.106763,-0.072955,False,False
5081016289466400,0.123260,0.003937,-0.021846,0.991619,0.008810,0.105499,-0.074057,False,False
5081016306959300,0.122781,0.003867,-0.021753,0.991649,0.008820,0.104226,-0.075443,False,False
5081016324687500,0.122268,0.003803,-0.021635,0.991692,0.008778,0.102814,-0.076812,False,False
5081016342602500,0.120492,0.003837,-0.021641,0.991694,0.009080,0.101234,-0.078820,False,False
5081016359812600,0.120047,0.003708,-0.021562,0.991580,0.009412,0.101363,-0.080037,False,False
5081016377184900,0.119605,0.003533,-0.021445,0.991467,0.009897,0.101325,-0.081415,False,False
5081016394507200,0.119113,0.003347,-0.021281,0.991340,0.010396,0.101296,-0.082916,False,False
5081016411963000,0.118548,0.003177,-0.021031,0.991235,0.010841,0.101190,-0.084241,False,False
5081016428707500,0.117878,0.003014,-0.020670,0.991086,0.011574,0.101633,-0.085358,False,False
5081016446933300,0.116571,0.002775,-0.020114,0.991066,0.011841,0.101253,-0.086002,False,False
5081016464334800,0.115606,0.002750,-0.019444,0.991069,0.012009,0.100795,-0.086480,False,False
5081016482307900,0.114748,0.002887,-0.018596,0.991102,0.011878,0.100149,-0.086869,False,False
5081016499941200,0.113904,0.003154,-0.017547,0.991153,0.011400,0.099242,-0.087387,False,False
5081016517446700,0.113043,0.003516,-0.016299,0.991219,0.010638,0.098059,-0.088073,False,False
5081016535083500,0.112134,0.003912,-0.014889,0.991273,0.009940,0.096787,-0.088951,False,False
5081016551989500,0.111002,0.004305,-0.013680,0.991311,0.009041,0.095532,-0.089972,False,False
5081016570188500,0.110030,0.004692,-0.011929,0.991350,0.008225,0.094192,-0.091023,False,False
5081016588136300,0.109120,0.005057,-0.009827,0.991379,0.007582,0.092957,-0.092026,False,False
5081016605873200,0.108235,0.005407,-0.007439,0.991421,0.007133,0.091686,-0.092885,False,False
5081016623085300,0.107336,0.005727,-0.004797,0.991483,0.006930,0.090291,-0.093595,False,False
5081016640504400,0.106308,0.006092,-0.002556,0.991578,0.007102,0.088512,-0.094279,False,False
5081016658171500,0.105268,0.006348,0.000259,0.991721,0.007522,0.086140,-0.094937,False,False
5081016676185900,0.103271,0.006703,0.006578,0.991992,0.009218,0.081063,-0.096412,False,False
5081016694258400,0.102300,0.006834,0.009926,0.992128,0.010429,0.078400,-0.097096,False,False
5081016711660600,0.101346,0.006939,0.013347,0.992256,0.011832,0.075826,-0.097661,False,False
5081016729649700,0.101346,0.006939,0.013347,0.992256,0.011832,0.075826,-0.097661,False,False
5081016746989300,0.099024,0.007192,0.020605,0.992536,0.014871,0.070680,-0.098268,False,False
5081016764766600,0.097940,0.007260,0.024136,0.992701,0.016467,0.068033,-0.098210,False,False
5081016782329500,0.096837,0.007331,0.027630,0.992882,0.017994,0.065317,-0.097954,False,False
5081016799247800,0.095704,0.007421,0.031049,0.993073,0.019391,0.062463,-0.097616,False,False
5081016816767100,0.094556,0.007520,0.034364,0.993260,0.020643,0.059477,-0.097323,False,False
5081016834743500,0.093513,0.007618,0.037211,0.993443,0.021782,0.056479,-0.096988,False,False
5081016852678900,0.092442,0.007737,0.040175,0.993600,0.022768,0.053726,-0.096721,False,False
5081016869857200,0.091380,0.007881,0.043073,0.993753,0.023610,0.051140,-0.096341,False,False
5081016887873000,0.090348,0.008027,0.045849,0.993902,0.024365,0.048725,-0.095872,False,False
5081016905639300,0.089336,0.008155,0.048487,0.994045,0.025093,0.046435,-0.095338,False,False
5081016924199700,0.088303,0.008274,0.050989,0.994195,0.025772,0.044068,-0.094711,False,False
5081016940499300,0.087354,0.008535,0.053239,0.994344,0.026432,0.041785,-0.093993,False,False
5081016957305000,0.086369,0.008751,0.055413,0.994483,0.026829,0.039464,-0.093416,False,False
5081016974938400,0.084425,0.009176,0.059353,0.994731,0.027212,0.035071,-0.092408,False,False
5081016992949700,0.084425,0.009176,0.059353,0.994731,0.027212,0.035071,-0.092408,False,False
5081017010356800,0.082598,0.009454,0.062770,0.994943,0.027466,0.031578,-0.091311,False,False
5081017027508200,0.082598,0.009454,0.062770,0.994943,0.027466,0.031578,-0.091311,False,False
5081017045555700,0.081523,0.009781,0.064322,0.995025,0.027701,0.030223,-0.090795,False,False
5081017062755900,0.079710,0.010015,0.067076,0.995160,0.028080,0.027675,-0.090012,False,False
5081017080551600,0.078811,0.010090,0.068307,0.995221,0.028260,0.026437,-0.089649,False,False
5081017097173600,0.077867,0.010140,0.069429,0.995292,0.028463,0.024937,-0.089232,False,False
5081017114797500,0.076934,0.010143,0.070457,0.995353,0.028754,0.023559,-0.088832,False,False
5081017132351100,0.076121,0.010251,0.071285,0.995412,0.029150,0.022327,-0.088356,False,False
5081017149170100,0.076121,0.010251,0.071285,0.995412,0.029150,0.022327,-0.088356,False,False
5081017167114200,0.074562,0.010236,0.072848,0.995490,0.030075,0.020422,-0.087621,False,False
5081017184546800,0.073799,0.010213,0.073460,0.995535,0.030470,0.019363,-0.087218,False,False
5081017201515100,0.073093,0.010190,0.073962,0.995573,0.030771,0.018455,-0.086871,False,False
5081017218921700,0.072487,0.010173,0.074380,0.995596,0.030969,0.017906,-0.086649,False,False
5081017236391800,0.071768,0.010139,0.074409,0.995622,0.031050,0.017479,-0.086416,False,False
5081017254296600,0.071212,0.010142,0.074582,0.995637,0.031022,0.017103,-0.086325,False,False
5081017272347200,0.070745,0.010142,0.074774,0.995638,0.030995,0.016970,-0.086354,False,False
5081017290713100,0.069824,0.010023,0.075079,0.995638,0.031155,0.016728,-0.086344,False,False
5081017308100300,0.069341,0.009896,0.075199,0.995639,0.031374,0.016564,-0.086276,False,False
5081017326025900,0.069341,0.009896,0.075199,0.995639,0.031374,0.016564,-0.086276,False,False
5081017343376500,0.068853,0.009752,0.075296,0.995636,0.031647,0.016330,-0.086266,False,False
5081017360268000,0.068039,0.009504,0.074637,0.995619,0.032204,0.015709,-0.086367,False,False
5081017377198800,0.067668,0.009384,0.074418,0.995608,0.032442,0.015549,-0.086431,False,False
5081017394818200,0.067297,0.009285,0.074354,0.995602,0.032659,0.015451,-0.086435,False,False
5081017412709700,0.066910,0.009222,0.074328,0.995610,0.032826,0.015187,-0.086333,False,False
5081017430316600,0.066515,0.009181,0.074300,0.995624,0.032979,0.014894,-0.086163,False,False
5081017448777600,0.066090,0.009133,0.074259,0.995645,0.033175,0.014449,-0.085918,False,False
