Time_Sec,CH0-ThumbLow,CH1-ThumbUp,CH2-Pointer,CH3-Middle,CH4-Ring,CH5-Pinky
4921777273533900,2489,1415,2039,1910,4034,1869
4921777273601700,2490,1414,2039,1910,4041,1871
4921777273684300,2488,1413,2038,1909,4095,1870
4921777273766000,2489,1415,2040,1908,4029,1869
4921777273878800,2490,1414,2039,1909,4032,1870
4921777273963300,2491,1414,2039,1910,4036,1940
4921777274031900,2489,1414,2038,1909,4095,1869
4921777274106700,2488,1414,2039,1910,4030,1870
4921777274169600,2490,1414,2038,1910,4034,1870
4921777274232600,2489,1415,2041,1909,4032,1870
4921777274303100,2490,1414,2039,1911,4030,1870
4921777274371000,2490,1414,2039,1909,4030,1870
4921777274451400,2490,1414,2038,1910,4030,1870
4921777274536900,2489,1426,2039,1910,4024,1870
4921777274616800,2492,1414,2038,1909,4032,1870
4921777274728100,2489,1413,2018,1909,4031,1870
4921777274837700,2489,1414,2040,1928,4031,1870
4921777274932300,2489,1414,2038,1908,4033,1871
4921777275268300,2490,1414,2038,1910,4030,1870
4921777275377500,2491,1415,2039,1909,4030,1870
4921777275484400,2490,1415,2038,1909,4037,1870
4921777275563600,2489,1417,2039,1910,4029,1871
4921777275636300,2488,1415,2039,1910,4095,1869
4921777275722400,2489,1414,1983,1909,4030,1870
4921777275801100,2490,1414,2040,1910,4030,1872
4921777275871200,2490,1414,2039,1909,4034,1870
4921777275933500,2491,1414,2039,1911,4030,1870
4921777276027300,2490,1413,2039,1909,4030,1870
4921777276110800,2490,1414,2037,1910,4030,1870
4921777276483400,2489,1449,2039,1909,4032,1871
4921777276613100,2488,1262,2039,1909,4095,1870
4921777276728800,2490,1414,2039,1910,4048,1870
4921777276834600,2489,1414,2038,1910,4029,1873
4921777277167600,2489,1414,2039,1910,4033,1871
4921777277261200,2489,1414,2039,1909,4030,1948
4921777277349100,2490,1414,2064,1912,4031,1867
4921777277409000,2490,1414,2039,1910,4030,1869
4921777277500700,2488,1414,2039,1909,4030,1870
4921777277618700,2498,1415,2038,1910,4031,1870
4921777277696800,2490,1414,2039,1909,4032,1984
4921777277771900,2491,1413,2038,1910,4031,1870
4921777277836700,2489,1415,2038,1909,4073,1871
4921777277909300,2489,1414,2039,1910,4032,1870
4921777278023700,2490,1415,2037,1910,4030,1881
4921777278454000,2490,1414,2039,1909,4029,1870
4921777278808500,2488,1414,2040,1909,4095,1871
4921777278943000,2484,1413,2038,1920,4031,1871
4921777279174700,2490,1414,2040,1910,4030,1870
4921777279262900,2489,1413,2038,1903,4030,1870
4921777279356000,2490,1414,2038,1911,4031,1870
4921777279423800,2490,1414,2039,1909,4042,1871
4921777279485100,2490,1415,2039,1910,4028,1870
