Time_Sec,CH0-ThumbLow,CH1-ThumbUp,CH2-Pointer,CH3-Middle,CH4-Ring,CH5-Pinky
4920921029512700,1284,1856,2884,2742,4031,2661
4920921029635200,1409,1853,2882,2743,4030,2661
4920921029914700,1282,1857,2882,2742,4033,2660
4920921030025300,1284,1857,2881,2742,4038,2661
4920921030124100,1284,1856,2882,2742,4034,2662
4920921030247400,1284,1856,2882,2742,4032,2661
4920921030344300,1283,1856,2882,2742,4029,2661
4920921030462200,1285,1856,2883,2742,4040,2662
4920921030560000,1283,1856,2883,2741,4032,2744
4920921030642300,1283,1856,2881,2738,4095,2661
4920921030900000,1283,1854,2882,2743,4031,2661
4920921031190900,1284,1855,2881,2744,4030,2662
4920921031508400,1283,1857,2885,2743,4030,2662
4920921031593700,1283,1857,2882,2744,4032,2661
4920921031703100,1284,1856,2882,2742,4030,2661
4920921032027900,1282,1857,2882,2740,4082,2661
4920921032198800,1284,1872,2882,2742,4026,2664
4920921032564200,1286,1855,2880,2742,4032,2662
4920921032719600,1283,1856,2881,2743,4033,2662
4920921032899100,1284,1854,2882,2743,4029,2660
4920921033076900,1284,1854,2881,2741,4080,2663
4920921033261500,1284,1856,2893,2743,4030,2662
4920921033489700,1285,1856,2884,2743,4032,2661
4920921033644200,1283,1857,2881,2742,4056,2661
4920921033776300,1283,1856,2882,2743,4095,2663
4920921033917100,1280,1856,2882,2741,4090,2660
4920921034125200,1283,1856,2883,2742,4040,2662
4920921034288800,1284,1855,2884,2742,4032,2660
4920921034444900,1283,1856,2882,2741,4095,2661
4920921566762600,1283,1855,2888,2742,4030,2661
4920921567083200,1284,1855,2882,2742,4031,2662
4920921567179700,1284,1855,2881,2742,4035,2659
4920921567308700,1283,1898,2883,2742,4052,2662
4920921567397500,1284,1709,2883,2742,4090,2661
4920921567507300,1287,1856,2883,2743,4032,2662
4920921567707500,1283,1856,2881,2742,4031,2663
4920921567815500,1282,1856,2881,2742,3991,2661
4920921567928700,1286,1857,2884,2741,4034,2785
4920921568022400,1284,1856,2902,2745,4032,2664
4920921568313400,1285,1856,2881,2741,4031,2661
4920921568434300,1283,1855,2881,2742,4080,2663
4920921568721800,1293,1856,2883,2742,4031,2662
4920921568869200,1284,1856,2882,2742,4033,2775
4920921569465300,1284,1856,2881,2744,4032,2660
4920921569678900,1285,1857,2882,2743,4057,2662
4920921569836000,1283,1854,2881,2742,4032,2662
4920921570166800,1285,1856,2882,2743,4032,2661
4920921570348700,1283,1856,2882,2742,4031,2661
4920921570493700,1284,1855,2882,2743,4028,2662
4920921570621500,1284,1855,2882,2748,4033,2662
4920921570971500,1281,1877,2883,2742,4032,2662
4920921571238400,1281,1854,2882,2742,4033,2716
4920921571547000,1284,1856,2882,2743,4031,2661
4920921571804300,1283,1855,2882,2741,4048,2663
4920921571942700,1283,1855,2881,2742,4032,2662
4920921572274000,1283,1853,2881,2743,4033,2661
4920921572547800,1281,1959,2883,2744,4032,2662
4920921572681600,1334,1855,2880,2742,4031,2661
4920921572941400,1283,1855,2881,2744,4035,2661
4920921573208900,1284,1855,2917,2743,4033,2658
4920921573458500,1284,1856,2881,2743,4031,2661
4920921573572400,1283,1857,2882,2742,4034,2660
4920921573640000,1283,1856,2883,2743,4041,2660
4920921573707100,1284,1856,2884,2742,4031,2661
4920921573787300,1409,1855,2882,2742,4031,2661
4920921573871100,1282,1856,2882,2742,4034,2660
4920921573942600,1284,1856,2881,2743,4034,2659
4920921574007200,1283,1856,2882,2742,4033,2663
4920921574071500,1285,1856,2881,2742,4032,2662
4920921574138000,1284,1856,2883,2742,4032,2660
4920921574203800,1284,1856,2882,2744,4032,2662
4920921574295600,1284,1856,2883,2741,4032,2742
4920921574394000,1283,1856,2881,2741,4095,2662
4920921574475100,1282,1856,2882,2742,4033,2662
4920921574545700,1283,1855,2881,2744,4034,2661
4920921574622500,1284,1856,2884,2743,4032,2662
4920921574687600,1284,1856,2883,2744,4033,2661
4920921574750100,1284,1855,2884,2743,4033,2661
4920921574810700,1283,1856,2881,2742,4030,2662
4920921575343600,1283,1873,2882,2742,4028,2663
4920921575459500,1287,1856,2880,2742,4032,2661
4920921575521000,1283,1855,2881,2741,4032,2661
4920921575584900,1283,1855,2882,2742,4031,2660
4920921575651500,1285,1856,2881,2741,4080,2662
4920921575728800,1283,1856,2893,2743,4029,2662
4920921575928200,1284,1856,2882,2744,4031,2660
4920921576048700,1283,1857,2881,2741,4058,2662
4920921576128400,1284,1856,2883,2742,4095,2663
4920921576365700,1282,1856,2882,2741,4092,2661
4920921576456700,1283,1856,2882,2742,4038,2660
4920921576524500,1283,1857,2881,2742,4030,2661
4920921576598700,1286,1857,2882,2741,4095,2662
4920921576662600,1283,1856,2892,2743,4030,2661
4920921576765800,1283,1856,2882,2742,4030,2661
4920921576845800,1284,1855,2881,2740,4031,2661
4920921577021000,1283,1897,2884,2742,4054,2662
