timestamp,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,button,toggle
5177725118713000,-0.003747,0.015529,-0.003295,0.981933,-0.009801,0.150227,-0.114644,False,False
5177725136836300,-0.004223,0.016198,-0.003046,0.982158,-0.008893,0.148995,-0.114401,False,False
5177725154027500,-0.005322,0.012795,-0.003335,0.972123,0.006265,0.194073,-0.131429,False,False
5177725171843600,-0.005536,0.011907,-0.003300,0.972421,0.008161,0.193721,-0.129623,False,False
5177725189303200,-0.005683,0.011853,-0.003280,0.972630,0.008930,0.193431,-0.128434,False,False
5177725206669500,-0.005729,0.012125,-0.003315,0.972769,0.008954,0.193377,-0.127454,False,False
5177725224151100,-0.005659,0.012591,-0.003424,0.972807,0.008398,0.193648,-0.126789,False,False
5177725241526500,-0.005917,0.009358,-0.003393,0.962628,0.018095,0.228534,-0.144197,False,False
5177725259178900,-0.005615,0.008142,-0.003473,0.962567,0.017775,0.229254,-0.143496,False,False
5177725275845300,-0.005615,0.008142,-0.003473,0.962567,0.017775,0.229254,-0.143496,False,False
5177725294176100,-0.005135,0.007683,-0.003942,0.962391,0.014805,0.229684,-0.144325,False,False
5177725311483600,-0.004951,0.007627,-0.004250,0.962343,0.013026,0.229482,-0.145138,False,False
5177725329145800,-0.005720,0.007885,-0.004580,0.954305,0.015374,0.250777,-0.161790,False,False
5177725346804200,-0.006303,0.008209,-0.004970,0.954423,0.013687,0.249464,-0.163270,False,False
5177725363836100,-0.006467,0.008299,-0.005298,0.954493,0.012137,0.248756,-0.164060,False,False
5177725381279900,-0.006458,0.008300,-0.005610,0.954531,0.010747,0.248366,-0.164529,False,False
5177725399251500,-0.006362,0.008251,-0.005938,0.954562,0.009518,0.248147,-0.164753,False,False
5177725416735900,-0.006222,0.008144,-0.006289,0.954621,0.008507,0.247957,-0.164755,False,False
5177725434198200,-0.006031,0.007973,-0.006647,0.954667,0.007804,0.247814,-0.164739,False,False
5177725452142400,-0.006087,0.009442,-0.006772,0.948636,0.009416,0.262137,-0.176876,False,False
5177725468901400,-0.006087,0.009442,-0.006772,0.948636,0.009416,0.262137,-0.176876,False,False
5177725485590500,-0.005385,0.009942,-0.007264,0.948250,0.009468,0.262287,-0.178708,False,False
5177725502426600,-0.005010,0.009859,-0.007475,0.948081,0.009735,0.262511,-0.179265,False,False
5177725519571500,-0.004625,0.009689,-0.007666,0.947916,0.010033,0.262768,-0.179744,False,False
5177725537117500,-0.004211,0.009483,-0.007840,0.947757,0.010364,0.262992,-0.180236,False,False
5177725554597200,-0.005813,0.010246,-0.006051,0.941078,0.014376,0.277942,-0.192129,False,False
5177725571917500,-0.006046,0.010376,-0.005434,0.940691,0.014895,0.278018,-0.193867,False,False
5177725589477500,-0.005901,0.010366,-0.005186,0.940334,0.015099,0.278464,-0.194939,False,False
5177725607381900,-0.005426,0.010427,-0.005047,0.939835,0.014994,0.278916,-0.196698,False,False
5177725624074800,-0.005426,0.010427,-0.005047,0.939835,0.014994,0.278916,-0.196698,False,False
5177725642054900,-0.006108,0.012710,-0.004701,0.934257,0.013142,0.287044,-0.211178,False,False
5177725660144400,-0.006079,0.013470,-0.004693,0.933983,0.012658,0.287209,-0.212197,False,False
